author,category,description,infos,origin,pan_1,pan_2,pan_3,pan_pass,pic,rating,title
请参考图书详情,中国史,《中国近代史》这部近代史自清朝立国起，下迄21世纪，缕述四百年来中国近代社会之巨变。然作者明确指出，这段艰难的历程并非如大多西方汉学家所言，是一段西方因素不断输入而中国仅仅被动回应的历史。作者拈出“ZF的政策和制度”、“反对外来因素的民族或种族抗争”以及“在新的天地里寻求一条求生之道”三条线索，作为推动近代中国发展的三股最重要动力，并通过对近代中国内部社会动荡的描摹，向世界讲述了“一个古老的儒家帝国经无比艰难，蜕变为一个近代民族国家”的历史。,"原价：-元
作者：[美]徐中约
出版社：香港中文大学出版社
出版日期：2002-02-01
ISBN：9789622019874
字数：-
页码: –
版次：1
开本：-",http://www.pdfbook.cn/26/3056.html,城通网盘##http://pdfbook.kuaiyunds.com/pdfbook/%E3%80%8A%E4%B8%AD%E5%9B%BD%E8%BF%91%E4%BB%A3%E5%8F%B2%E3%80%8B%28%E6%B8%AF%E7%89%88%29%20%5B%E7%BE%8E%5D%E5%BE%90%E4%B8%AD%E7%BA%A6%20%E9%A6%99%E6%B8%AF%E4%B8%AD%E6%96%87%E5%A4%A7%E5%AD%A6%E5%87%BA%E7%89%88%E7%A4%BE%202002.epub,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/527-210x300.png,,中国近代史(港版)
请参考图书详情,小说,"爱女被杀害的道正与小夜子夫妻在凶手被宣判死刑后，感到人生失去目标，即使凶手伏法，女儿也无法再复活的痛苦，终使道正与小夜子分手。某日，道正接到刑警致电，带来令人震惊的消息──小夜子被杀了。虽然不久后凶手自首，但道正却在小夜子的遗物中有所发现，她的死因似乎并不单纯……
如果你家人的生命被残酷地夺走，你希望该如何处置犯人？
如果犯人并未把死刑视为惩罚，至死仍未反省，死刑又有何作用？","原价：39.80元
作者：[日]东野圭吾 [译]王蕴洁
出版社： 湖南文艺出版社
出版日期：2015-07-01
ISBN：9787540471842
字数：203000
页码: 304
版次：1
开本：32",http://www.pdfbook.cn/03/2993.html,城通网盘##http://stockbook.ctfile.com/file/139085693,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/512-211x300.png,,虚无的十字架
请参考图书详情,名家作品及研究,以心转境，随心自在。星云大师通过《用心受持》、《好雪片片》、《随他去》、《顿渐一如》等百余篇公案禅话，引领大家契入禅境，告诉大家：禅的境界是自主、解脱、安静、快乐，尽力养成自尊自重的信心，才是快乐之门。,"原价：36.00元
作者：星云大师
出版社：中华书局
出版日期：2015-04-01
ISBN：9787101105056
字数：-
页码: 270
版次：1
开本：32",http://www.pdfbook.cn/28/2997.html,城通网盘##http://edu.ctfile.com/info/RSw137704,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/513-212x300.png,,活的快乐–星云禅话
请参考图书详情,电子商务,本书从网站运营基础到网站内容组织、网站推广、网站策划、网站运营关键点、网站运营管理与实战访谈等方面对网站运营涉及的相关内容进行了系统化的讲解与分享。内容由浅入深，理念结合实践，既有商业网站常用14种推广方法的操作细节技巧，也有行业网站、社区及电子商务网站的实战运营案例分享。既图文并茂地剖析了网站运营的6大理论，又深度揭秘了网站运营的8大核心关键点。,"原价：36.00元
作者：陈光锋
出版社：机械工业出版社
出版日期：2010-04-01
ISBN：9787111302582
字数：-
页码: 251
版次：1
开本：16",http://www.pdfbook.cn/02/3000.html,城通网盘##http://stockbook.ctfile.com/file/139086614,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/514-211x300.png,,玩赚你的网站：网站运营必备手册
请参考图书详情,经济管理,本书中，卡尼曼会带领我们体验一次思维的创新之旅。他认为，我们的大脑有快与慢两种作决定的方式。常用的无意识的“系统1”依赖情感、记忆和经验迅速作出判断，它见闻广博，使我们能够迅速对眼前的情况作出反应。但系统1也很容易上当，它固守“眼见即为事实”的原则，任由损失厌恶和乐观偏见之类的错觉引导我们作出错误的选择。有意识的“系统2”通过调动注意力来分析和解决问题，并作出决定，它比较慢，不容易出错，但它很懒惰，经常走捷径，直接采纳系统1的直觉型判断结果。,"原价：69.00元
作者：[美]丹尼尔·卡尼曼 [译]胡晓姣等
出版社：中信出版社
出版日期：2012-07-01
ISBN：9787111302582
字数：401000
页码: 448
版次：1
开本：16",http://www.pdfbook.cn/02/3003.html,城通网盘##http://stockbook.ctfile.com/file/139086623,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/515-213x300.png,,思考.快与慢
请参考图书详情,世界总史,"这不是一本书，这是一个时代。
自1974年问世以来，《光荣与梦想》一直为无数人念念不忘。这部伟大的作品巧妙地浓缩了美国从1932-1972年的40年丰富历史。著名通俗历史作家威廉?曼彻斯特以数任美国总统的执政与竞选为明线，从让胡佛颜面尽失的“胡佛村”“胡佛车”等、罗斯福的四次当选，一路说尽杜鲁门、艾森豪威尔、肯尼迪，直至让尼克松下台的水门事件，同时不动声色地细致描画美国1932-1972年的40年社会发展历程，内容涵盖“补偿金大军”风潮、经济大萧条、人权运动、麦卡锡主义、种族隔离制度、两次世界大战、原子弹研发、空间竞赛到冷战、朝鲜战争、越南战争等。","原价：48.00元
作者：[美]威廉·曼彻斯特 [译]四川外国语大学翻译学院翻译组
出版社：中信出版社
出版日期：2015-03-01
ISBN：9787508649955
字数：-
页码: 376
版次：1
开本：32",http://www.pdfbook.cn/26/3010.html,城通网盘##http://stockbook.ctfile.com/file/139086647,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/516.png,,光荣与梦想(一)
请参考图书详情,世界总史,"这不是一本书，这是一个时代。
自1974年问世以来，《光荣与梦想》一直为无数人念念不忘。这部伟大的作品巧妙地浓缩了美国从1932-1972年的40年丰富历史。著名通俗历史作家威廉?曼彻斯特以数任美国总统的执政与竞选为明线，从让胡佛颜面尽失的“胡佛村”“胡佛车”等、罗斯福的四次当选，一路说尽杜鲁门、艾森豪威尔、肯尼迪，直至让尼克松下台的水门事件，同时不动声色地细致描画美国1932-1972年的40年社会发展历程，内容涵盖“补偿金大军”风潮、经济大萧条、人权运动、麦卡锡主义、种族隔离制度、两次世界大战、原子弹研发、空间竞赛到冷战、朝鲜战争、越南战争等。","原价：56.00元
作者：[美]威廉·曼彻斯特 [译]四川外国语大学翻译学院翻译组
出版社：中信出版社
出版日期：2015-03-01
ISBN：9787508649962
字数：-
页码: 424
版次：1
开本：32",http://www.pdfbook.cn/26/3013.html,城通网盘##http://stockbook.ctfile.com/file/139086692,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/517-210x300.png,,光荣与梦想(二)
请参考图书详情,世界总史,"这不是一本书，这是一个时代。
自1974年问世以来，《光荣与梦想》一直为无数人念念不忘。这部伟大的作品巧妙地浓缩了美国从1932-1972年的40年丰富历史。著名通俗历史作家威廉?曼彻斯特以数任美国总统的执政与竞选为明线，从让胡佛颜面尽失的“胡佛村”“胡佛车”等、罗斯福的四次当选，一路说尽杜鲁门、艾森豪威尔、肯尼迪，直至让尼克松下台的水门事件，同时不动声色地细致描画美国1932-1972年的40年社会发展历程，内容涵盖“补偿金大军”风潮、经济大萧条、人权运动、麦卡锡主义、种族隔离制度、两次世界大战、原子弹研发、空间竞赛到冷战、朝鲜战争、越南战争等。","原价：60.00元
作者：[美]威廉·曼彻斯特 [译]四川外国语大学翻译学院翻译组
出版社：中信出版社
出版日期：2015-03-01
ISBN：9787508649979
字数：-
页码: 480
版次：1
开本：32",http://www.pdfbook.cn/26/3017.html,城通网盘##http://stockbook.ctfile.com/file/139086707,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/518-211x300.png,,光荣与梦想(三)
请参考图书详情,世界总史,"这不是一本书，这是一个时代。
自1974年问世以来，《光荣与梦想》一直为无数人念念不忘。这部伟大的作品巧妙地浓缩了美国从1932-1972年的40年丰富历史。著名通俗历史作家威廉?曼彻斯特以数任美国总统的执政与竞选为明线，从让胡佛颜面尽失的“胡佛村”“胡佛车”等、罗斯福的四次当选，一路说尽杜鲁门、艾森豪威尔、肯尼迪，直至让尼克松下台的水门事件，同时不动声色地细致描画美国1932-1972年的40年社会发展历程，内容涵盖“补偿金大军”风潮、经济大萧条、人权运动、麦卡锡主义、种族隔离制度、两次世界大战、原子弹研发、空间竞赛到冷战、朝鲜战争、越南战争等。","原价：72.00元
作者：[美]威廉·曼彻斯特 [译]四川外国语大学翻译学院翻译组
出版社：中信出版社
出版日期：2015-03-01
ISBN：9787508649986
字数：472000
页码: 600
版次：1
开本：32",http://www.pdfbook.cn/26/3022.html,城通网盘##http://stockbook.ctfile.com/file/139210591,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/519-211x300.png,,光荣与梦想(四)
请参考图书详情,合集,《加缪作品：流亡与独立王国》是加缪最终名的短篇小说集，包括《不忠的女人》《反叛者》《无声的愤怒》等六个短篇，其主题都是作为有情感有理性的人生活在这个世界上的孤独。如《不忠的女人》中的娜尼雅时刻保有她自己的孤独不被侵扰，囿于夫妻之间的约束挣扎不已。也只有在拥有孤独的前提下，她才能有气力面临现实世界和忍受现实世界，她也只有在孤独中方能拥有此在和此刻的游荡的怀想，才能有所得偿。,"原价：22.00元
作者：[法]阿尔贝·加缪 [译]丁世中
出版社：上海译文出版社
出版日期：2013-07-01
ISBN：9787532761784
字数：-
页码: 141
版次：1
开本：32",http://www.pdfbook.cn/03/3025.html,城通网盘##http://stockbook.ctfile.com/file/139087274,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/520-211x300.png,,加缪作品 流亡与独立王国(精装版)
请参考图书详情,合集,五幕悲剧《加缪作品  正义者》也是加缪最著名的剧作之一。《加缪作品：正义者》取材于一九○五年俄国社会革命党的一个恐怖小组用炸弹炸死皇叔塞尔日大公的真实历史事件。主人公卡利亚耶夫担任投掷第一枚炸弹的任务。任务完成后被捕，宁死不屈，在一个寒冷的夜晚，被吊死在绞刑架下。他原来的恋人多拉说：先走向谋杀，再走向绞刑架，这就是两次付出生命。“我们加倍付出了代价。”加倍——多出自己生命本身的那一倍，就是永生，“对人来说，也许是唯一的永生。”,"原价：24.00元
作者：[法]阿尔贝·加缪 [译]丁世中
出版社：上海译文出版社
出版日期：2013-08-01
ISBN：9787532761814
字数：51000
页码: 168
版次：1
开本：32",http://www.pdfbook.cn/03/3031.html,城通网盘##http://stockbook.ctfile.com/file/139087244,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/521-211x300.png,,加缪作品  正义者(精装版)
请参考图书详情,哲学与宗教,笛卡尔因“我思故我在”之说闻名于世，他从“我思”的原则出发，借助“直觉”和“演绎”，推导出物质世界存在的证明。然而，笛卡尔并不希望这种形而上学独立于他的科学研究而存在，他在基础物理学、数学、心理学和光学领域都有重要探索。汤姆·索雷尔的这本书表明，笛卡尔最大的成就在于倡导和实践了以数学为研究工具的物理学，他的哲学则是为支持自己的自然科学研究而发展起来的。,"原价：25.00元
作者：[英]汤姆·索雷尔 [译]李永毅
出版社：译林出版社
出版日期：2014-06-01
ISBN：9787544732703
字数：-
页码: 110
版次：1
开本：16",http://www.pdfbook.cn/28/3037.html,城通网盘##http://stockbook.ctfile.com/file/139147835,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/522-210x300.png,,牛津通识读本 笛卡尔
请参考图书详情,经济管理,"玩转众筹，助力人人实现自己的梦想。
国内本社交众筹著作：教你用博客、微信、微博、SNS轻松玩转众筹。
揭秘庞大“社交众筹红利”。","原价：49.00元
作者：盛佳，柯斌，杨倩
出版社：机械工业出版社
出版日期：2014-10-01
ISBN：9787111466819
字数：-
页码: 193
版次：1
开本：16",http://www.pdfbook.cn/02/3040.html,城通网盘##http://pdfbook.kuaiyunds.com/pdfbook/%E3%80%8A%E4%BC%97%E7%AD%B9%EF%BC%9A%E4%BC%A0%E7%BB%9F%E8%9E%8D%E8%B5%84%E6%A8%A1%E5%BC%8F%E9%A2%A0%E8%A6%86%E4%B8%8E%E5%88%9B%E6%96%B0%E3%80%8B%5B%E4%B8%AD%5D%E7%9B%9B%E4%BD%B3%E7%AD%89%20%E6%9C%BA%E6%A2%B0%E5%B7%A5%E4%B8%9A%E5%87%BA%E7%89%88%E7%A4%BE%20201410%20%E7%B2%BE%E5%93%81.epub,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/523-211x300.png,,众筹：传统融资模式颠覆与创新
请参考图书详情,励志成功,《清醒思考的艺术 你最好让别人去犯的52种思维错误》作者罗尔夫·多贝里讲到自己曾与一名美国友人分享发现——小概率事件往往具有颠覆全局的破坏力。这个美国人后来据此写了一本书成为大畅销书，这本书就是《黑天鹅》，那个美国人叫纳西姆·塔勒布。于是，多贝里决定自己写一本书，这就是在德国率先《乔布斯传》登上畅销书排行榜榜首的《清醒思考的艺术》。,"原价：35.00元
作者：[德]罗尔夫·多贝里 [译]朱刘华
出版社：中信出版社
出版日期：2013-01-01
ISBN：9787508637679
字数：86000
页码: 215
版次：1
开本：32",http://www.pdfbook.cn/05/3043.html,城通网盘##http://pdfbook.kuaiyunds.com/pdfbook/%E3%80%8A%E6%B8%85%E9%86%92%E6%80%9D%E8%80%83%E7%9A%84%E8%89%BA%E6%9C%AF%20%E4%BD%A0%E6%9C%80%E5%A5%BD%E8%AE%A9%E5%88%AB%E4%BA%BA%E5%8E%BB%E7%8A%AF%E7%9A%8452%E7%A7%8D%E6%80%9D%E7%BB%B4%E9%94%99%E8%AF%AF%E3%80%8B%5B%E5%BE%B7%5D%E7%BD%97%E5%B0%94%E5%A4%AB%C2%B7%E5%A4%9A%E8%B4%9D%E9%87%8C%20%5B%E8%AF%91%5D%E6%9C%B1%E5%88%98%E5%8D%8E%20%E4%B8%AD%E4%BF%A1%E5%87%BA%E7%89%88%E7%A4%BE%20201301%20%E7%B2%BE%E5%93%81.epub,,,,http://www.pdfbook.cn/wp-content/uploads/2015/12/524-211x300.png,,清醒思考的艺术 你最好让别人去犯的52种思维错误
